iter	RMSE
1514	0.1242845507
1515	0.1242244873
1516	0.124167129
1517	0.1241586909
1518	0.1241199666
1519	0.124069921
1520	0.1240212669
1521	0.1239669647
1522	0.1239564415
1523	0.1238912871
1524	0.1238798306
1525	0.1238220056
1526	0.1237491554
1527	0.1236932996
1528	0.123681732
1529	0.1236704572
1530	0.1236253771
1531	0.1236016114
1532	0.1235554195
1533	0.1234868317
1534	0.1234278547
1535	0.1233754834
1536	0.1233242348
1537	0.1232825675
1538	0.1232380853
1539	0.1231842854
1540	0.1231747652
1541	0.1231383091
1542	0.1230942326
1543	0.1230505071
1544	0.1230045511
1545	0.1229244667
1546	0.1228850799
1547	0.1227767839
1548	0.122764353
1549	0.1227322436
1550	0.1227266946
1551	0.1226472914
1552	0.1225966443
1553	0.1225919612
1554	0.1225131269
1555	0.1224845848
1556	0.1224320299
1557	0.1223817133
1558	0.1222901681
1559	0.1222380293
1560	0.1222009283
1561	0.1221929742
1562	0.1221411875
1563	0.1221135842
1564	0.122058183
1565	0.1220472845
1566	0.1220050498
1567	0.1219992452
1568	0.1219431586
1569	0.1219328306
1570	0.1218898305
1571	0.1218309129
1572	0.1217957207
1573	0.1217688567
1574	0.1217144579
1575	0.1216860696
1576	0.1216783267
1577	0.1216106121
1578	0.1215764707
1579	0.1215548031
1580	0.1215022238
1581	0.1214350528
1582	0.121375969
1583	0.1213587349
1584	0.1213180519
1585	0.1212611817
1586	0.1211983409
1587	0.1211830482
1588	0.1211393067
1589	0.1210915375
1590	0.1210556526
1591	0.1210013287
1592	0.1209456806
1593	0.1208701324
1594	0.1208158757
1595	0.1207890138
1596	0.1207380522
1597	0.1206852958
1598	0.12067808
1599	0.1206202779
1600	0.1206157073
1601	0.1205658037
1602	0.1205192241
1603	0.1205146708
1604	0.1204428793
1605	0.1203994106
1606	0.120373631
1607	0.1203210278
1608	0.1202569796
1609	0.1202160065
1610	0.1201431894
1611	0.1200866045
1612	0.1200390348
1613	0.1200325394
1614	0.1199982997
1615	0.1199363505
1616	0.1199316174
1617	0.1199150131
1618	0.1198840231
1619	0.1198087682
1620	0.1197439069
1621	0.1197126089
1622	0.1196573748
1623	0.1196012733
1624	0.1195586406
1625	0.1195140867
1626	0.1194798957
1627	0.1194741523
1628	0.1194379149
1629	0.1194199645
1630	0.1193729479
1631	0.1193594449
1632	0.1193227529
1633	0.1192788207
1634	0.1192326759
1635	0.1191814367
1636	0.1191545816
1637	0.1191197913
1638	0.1190623489
1639	0.1189974927
1640	0.1189468312
1641	0.1189012906
1642	0.1188379415
1643	0.1188028843
1644	0.1187714577
1645	0.1187395997
1646	0.1186831418
1647	0.1186333496
1648	0.1185842041
1649	0.1185495401
1650	0.1185017157
1651	0.1184402538
1652	0.1183840335
1653	0.118323539
1654	0.1182902921
1655	0.1182336983
1656	0.1181888994
1657	0.1181489337
1658	0.118074959
1659	0.1180713024
1660	0.1180401982
1661	0.1180015269
1662	0.1179545603
1663	0.1178976776
1664	0.117861093
1665	0.117838894
1666	0.1178234961
1667	0.1178036371
1668	0.1177521675
1669	0.1177067401
1670	0.117653115
1671	0.117580489
1672	0.1175702753
1673	0.1175125915
1674	0.117490528
1675	0.1174358885
1676	0.1173734144
1677	0.1173461304
1678	0.117292092
1679	0.1172882307
1680	0.1172398665
1681	0.1172045807
1682	0.117143588
1683	0.1171085825
1684	0.1170466841
1685	0.117039132
1686	0.1169721605
1687	0.1169429983
1688	0.1169198651
1689	0.1168867552
1690	0.1168472504
1691	0.1167958675
1692	0.116760708
1693	0.1167191035
1694	0.1166789004
1695	0.1166278051
1696	0.1165734963
1697	0.1165281464
1698	0.116487309
1699	0.1164244332
1700	0.1163798133
1701	0.1163708499
1702	0.1162667435
1703	0.1162392518
1704	0.1162031189
1705	0.1161675954
1706	0.1161277182
1707	0.1160915553
1708	0.1160360281
1709	0.1160014603
1710	0.1159364369
1711	0.1159159885
1712	0.1158619986
1713	0.1158055463
1714	0.1157470905
1715	0.1157168803
1716	0.1156995129
1717	0.1156942598
1718	0.1156657338
1719	0.1156098722
1720	0.1155625107
1721	0.1155241979
1722	0.1154517055
1723	0.1154442434
1724	0.1154134715
1725	0.1153643825
1726	0.1152532581
1727	0.1152477328
1728	0.1151929062
1729	0.1151341092
1730	0.1150978759
1731	0.1150647411
1732	0.1149982487
1733	0.1149513922
1734	0.1148950879
1735	0.1148533645
1736	0.1147965055
1737	0.1147438375
1738	0.1146814565
1739	0.1146503924
1740	0.1145953711
1741	0.1145771312
1742	0.114533559
1743	0.1144983246
1744	0.1144943419
1745	0.1144256336
1746	0.1144056545
1747	0.1143543304
1748	0.1143413714
1749	0.114318852
1750	0.1142983434
1751	0.1142786688
1752	0.1142083383
1753	0.1141907628
1754	0.1141761057
1755	0.1141321567
1756	0.1140965495
1757	0.1140583402
1758	0.114037467
1759	0.1140333147
1760	0.114029418
1761	0.1139889642
1762	0.113940084
1763	0.1139061537
1764	0.1138495148
1765	0.1138456593
1766	0.1137980027
1767	0.1137371773
1768	0.1136741791
1769	0.1135998399
1770	0.1135887988
1771	0.1135603785
1772	0.1135233709
1773	0.1134754742
1774	0.1133978695
1775	0.113344399
1776	0.1132951207
1777	0.1132854967
1778	0.1132383584
1779	0.1132319828
1780	0.1132040949
1781	0.1131658835
1782	0.1131194293
1783	0.1130685535
1784	0.1130181828
1785	0.1129788038
1786	0.1129433052
1787	0.1128844012
1788	0.1128228931
1789	0.1127771605
1790	0.1127416193
1791	0.1127131267
1792	0.112696804
1793	0.1126535389
1794	0.112611839
1795	0.1126040381
1796	0.112570897
1797	0.1125171358
1798	0.1124803453
1799	0.1124767381
1800	0.1124345939
1801	0.1124286239
1802	0.1123839331
1803	0.1123605134
1804	0.1123006565
1805	0.1122815512
1806	0.1122322722
1807	0.1122044925
1808	0.1121591936
1809	0.1121349588
1810	0.1120798107
1811	0.1120522665
1812	0.1119927279
1813	0.1119559208
1814	0.1119356511
1815	0.1119079258
1816	0.1118816068
1817	0.1118754429
1818	0.1118291873
1819	0.1117785098
1820	0.1117111571
1821	0.1116985918
1822	0.111648114
1823	0.1115905814
1824	0.1115797451
1825	0.1115710136
1826	0.111524616
1827	0.1115029874
1828	0.1114676055
1829	0.1114198097
1830	0.1113789544
1831	0.1113398538
1832	0.1113064283
1833	0.1112425465
1834	0.1111889219
1835	0.1111203568
1836	0.1110823961
1837	0.1110247807
1838	0.1109942761
1839	0.1109396332
1840	0.1109061183
1841	0.1108453266
1842	0.1107999589
1843	0.1107554369
1844	0.11073984
1845	0.1106944403
1846	0.1106436382
1847	0.110599758
1848	0.1105950255
1849	0.1105832723
1850	0.1105361598
1851	0.1104671423
1852	0.1104588417
1853	0.1104065601
1854	0.1103742757
1855	0.110324215
1856	0.1102788531
1857	0.1102289168
1858	0.1101728363
1859	0.1100929636
1860	0.1100815879
1861	0.1100778249
1862	0.1100147565
1863	0.1099688883
1864	0.109871692
1865	0.1098331262
1866	0.109827251
1867	0.1097716548
1868	0.1097669967
1869	0.1097536093
1870	0.1097131551
1871	0.1097085679
1872	0.1096777506
1873	0.1096620384
1874	0.1096159341
1875	0.1095452817
1876	0.1095048062
1877	0.1094761676
1878	0.1094356696
1879	0.1094188484
1880	0.109357112
1881	0.1093049522
1882	0.1092515248
1883	0.109192905
1884	0.109149553
1885	0.1091340649
1886	0.1091091797
1887	0.1090422991
1888	0.1089991004
1889	0.1089878801
1890	0.1089493503
1891	0.1089078362
1892	0.1088852932
1893	0.1088495913
1894	0.1088142296
1895	0.1087933306
1896	0.1087655718
1897	0.1087140803
1898	0.1086964062
1899	0.1086637838
1900	0.1086319923
1901	0.1085749139
1902	0.1085527915
1903	0.1085234024
1904	0.1084676819
1905	0.1083875167
1906	0.1083673741
1907	0.1083186688
1908	0.1082902134
1909	0.1082507845
1910	0.1082391309
1911	0.1082067289
1912	0.108159178
1913	0.1081505337
1914	0.1081012603
1915	0.1080782776
1916	0.1080653772
1917	0.1080083143
1918	0.1079815329
1919	0.107934
1920	0.1079276636
1921	0.1078917638
1922	0.107814494
1923	0.1077441438
1924	0.1077317892
1925	0.1077003055
1926	0.1076710377
1927	0.1076295576
1928	0.1075820467
1929	0.1075304744
1930	0.1074924961
1931	0.1074768308
1932	0.1074469887
1933	0.1074229235
1934	0.1073903257
1935	0.1073644312
1936	0.1073250493
1937	0.1073197134
1938	0.1072725955
1939	0.1072679907
1940	0.107215943
1941	0.1071827508
1942	0.1071669119
1943	0.107156031
1944	0.1071113391
1945	0.10708297
1946	0.1070271231
1947	0.1070230294
1948	0.1069552214
1949	0.1069195617
1950	0.1069105824
1951	0.1068890873
1952	0.106874508
1953	0.1068103383
1954	0.106800977
1955	0.1067650331
1956	0.1067090684
1957	0.1066464544
1958	0.1066059916
1959	0.106602404
1960	0.106558829
1961	0.1065181721
1962	0.1064960324
1963	0.1064557544
1964	0.1064288143
1965	0.1063931822
1966	0.1063732089
1967	0.1063223974
1968	0.1062922981
1969	0.1062504826
1970	0.1062381303
1971	0.106217805
1972	0.1061767621
1973	0.1061356582
1974	0.1060842117
1975	0.106068059
1976	0.1060380004
1977	0.1060272804
1978	0.1059943449
1979	0.1059559865
1980	0.1059441368
1981	0.1059091326
1982	0.10589199
1983	0.1058431891
1984	0.1058072593
1985	0.1057665782
1986	0.1057328429
1987	0.1057022093
1988	0.1056650454
1989	0.105599225
1990	0.1055899412
1991	0.1055749943
1992	0.1055466474
1993	0.1054947428
1994	0.105483518
1995	0.1054302922
1996	0.1053940475
1997	0.1053636495
1998	0.1053220889
1999	0.1053083196
2000	0.1052706352
2001	0.105243211
2002	0.1052157895
2003	0.1051659006
2004	0.1051286756
2005	0.1050755485
2006	0.1050713699
2007	0.1050325855
2008	0.1049940589
2009	0.1049526899
2010	0.1049180636
2011	0.1049091299
2012	0.1048310421
2013	0.1047959797
2014	0.1047293743
2015	0.10468402
2016	0.1046746675
2017	0.1046143591
2018	0.1045401687
2019	0.1044956107
2020	0.1044710231
2021	0.1044667934
2022	0.1044376615
2023	0.1044261843
2024	0.1044158361
2025	0.1043784901
2026	0.1043542745
2027	0.1043030876
2028	0.1042763163
2029	0.1042259397
2030	0.1042199517
2031	0.104191891
2032	0.1041305683
2033	0.1041033047
2034	0.1040986793
2035	0.1040365718
2036	0.1039994117
2037	0.1039495194
2038	0.1039450021
2039	0.1038966776
2040	0.1038433814
2041	0.1038110853
2042	0.1037649274
2043	0.1037167363
2044	0.1036658603
2045	0.1036286595
2046	0.1035884
2047	0.1035420822
2048	0.1035264878
2049	0.1035086859
2050	0.1034668203
2051	0.1034579658
2052	0.1034217227
2053	0.1033750598
2054	0.1033663916
2055	0.1033240816
2056	0.1032934984
2057	0.1032550234
2058	0.1032522204
2059	0.1032044622
2060	0.1031574844
2061	0.103132045
2062	0.1031001215
2063	0.1030973677
2064	0.1030800546
2065	0.1030452876
2066	0.1029747828
2067	0.1029268487
2068	0.1029154095
2069	0.1028730652
2070	0.1028375427
2071	0.1027940968
2072	0.1027481865
2073	0.1026930734
2074	0.1026644647
2075	0.1026332236
2076	0.1026127108
2077	0.1025853237
2078	0.1025281337
2079	0.1024694176
2080	0.1024282377
2081	0.1024021345
2082	0.1023888228
2083	0.1023494598
2084	0.1023203099
2085	0.1022515659
2086	0.1022057577
2087	0.1021539989
2088	0.1021458157
2089	0.1021026748
2090	0.1020767603
2091	0.1020323485
2092	0.102009537
2093	0.1019799867
2094	0.1019206598
2095	0.1018998488
2096	0.1018830043
2097	0.1018481365
2098	0.101841744
2099	0.1017926359
2100	0.1017670094
2101	0.1017471389
2102	0.1017090885
2103	0.1016760489
2104	0.1016319465
2105	0.1016013644
2106	0.1015802399
2107	0.1015619315
2108	0.1015478978
2109	0.1015159939
2110	0.1014849398
2111	0.101441457
2112	0.101387365
2113	0.1013720754
2114	0.1013271206
2115	0.1012782144
2116	0.1012430802
2117	0.1012393986
2118	0.1012049292
2119	0.1011481726
2120	0.1011336749
2121	0.101087868
2122	0.1010719856
2123	0.1010678952
2124	0.1010183747
2125	0.1009914654
2126	0.1009645478
2127	0.1009306469
2128	0.1008896775
2129	0.1008194778
2130	0.1007628268
2131	0.1007060878
2132	0.1006658566
2133	0.1006161934
2134	0.1005839803
2135	0.1005335803
2136	0.1005223061
2137	0.1005174894
2138	0.1004508481
2139	0.1004223668
2140	0.1003842338
2141	0.1003301676
2142	0.1002943973
2143	0.1002506455
2144	0.1002162259
2145	0.1002003813
2146	0.1001592885
2147	0.1001152732
2148	0.100084226
2149	0.1000578438
2150	0.1000352536
2151	0.09999409892
2152	0.09994534708
2153	0.09989604122
2154	0.09987749649
2155	0.09985578686
2156	0.0998395385
2157	0.09979277834
2158	0.09975408992
2159	0.09972999176
2160	0.0996725955
2161	0.09966952856
2162	0.0996393155
2163	0.09963193895
2164	0.09962108136
2165	0.09960118945
2166	0.09955063879
2167	0.09952335374
2168	0.09947692019
2169	0.09945476817
2170	0.09945053478
2171	0.0993813976
2172	0.09936747293
2173	0.09931755571
2174	0.09927814864
2175	0.09923188028
2176	0.09919621444
2177	0.09917552812
2178	0.09915196643
2179	0.09910753156
2180	0.09906240745
2181	0.0990169844
2182	0.09900413064
2183	0.09898045066
2184	0.0989331708
2185	0.09888867493
2186	0.09885097555
2187	0.09881555874
2188	0.09876826832
2189	0.09874250856
2190	0.09873400362
2191	0.09870616623
2192	0.09867401718
2193	0.09863904972
2194	0.09862165668
2195	0.09859274914
2196	0.09853912698
2197	0.09850860839
2198	0.09845904686
2199	0.09841782794
2200	0.09837025834
2201	0.09832598251
2202	0.09829642081
2203	0.09824757167
2204	0.09823850675
2205	0.09821228119
2206	0.0981665521
2207	0.09811795405
2208	0.09807705867
2209	0.09805883689
2210	0.09801434582
2211	0.09798455477
2212	0.09795533654
2213	0.09791720935
2214	0.09789902591
2215	0.09784360717
2216	0.09781732143
2217	0.09776757823
2218	0.09771747839
2219	0.09769148613
2220	0.09767483991
2221	0.09762718454
2222	0.09757461012
2223	0.09753276793
2224	0.09750921671
2225	0.09748143609
2226	0.09745539332
2227	0.0974185158
2228	0.09738609723
2229	0.09737494587
2230	0.09736941034
2231	0.09734229431
2232	0.09730216199
2233	0.09726757443
2234	0.09722862838
2235	0.09716802729
2236	0.09713831393
2237	0.09709898235
2238	0.0970749733
2239	0.09703874185
2240	0.09703601117
2241	0.0969987549
2242	0.09697183822
2243	0.09691382446
2244	0.09688719411
2245	0.09685243045
2246	0.09681725575
2247	0.09678677663
2248	0.09673957237
2249	0.09671125611
2250	0.09667261144
2251	0.09663109256
2252	0.09658913091
2253	0.09655866763
2254	0.09655616574
2255	0.09654694633
2256	0.09652538032
2257	0.09646372616
2258	0.09641763544
2259	0.09636943415
2260	0.09633279016
2261	0.09632394792
2262	0.09629725786
2263	0.09629026269
2264	0.09624124698
2265	0.09619468127
2266	0.09616767476
2267	0.09612830925
2268	0.09607232652
2269	0.09602339722
2270	0.09602078066
2271	0.0960011656
2272	0.09595997802
2273	0.09591890432
2274	0.09589647978
2275	0.09586210087
2276	0.09582267901
2277	0.09576120161
2278	0.09573862314
2279	0.09570896929
2280	0.09567466924
2281	0.09563645517
2282	0.09561779393
2283	0.09561353069
2284	0.09559755873
2285	0.09555730667
2286	0.09551508602
2287	0.09546936887
2288	0.09544836596
2289	0.09541526192
2290	0.09538892474
2291	0.09535377982
2292	0.09532664864
2293	0.09531041767
2294	0.09529723345
2295	0.09528022926
2296	0.09527758307
2297	0.09523895381
2298	0.09521021714
2299	0.09520784544
2300	0.0951892073
2301	0.09515347157
2302	0.09509487901
2303	0.09507739232
2304	0.09504785114
2305	0.09502008881
2306	0.09495942806
2307	0.09495684423
2308	0.09494496907
2309	0.09493932802
2310	0.0948736818
2311	0.09485604669
2312	0.09482213202
2313	0.094790755
2314	0.09476828382
2315	0.09474318438
2316	0.09472226198
2317	0.09470147698
2318	0.09468768911
2319	0.09467955452
2320	0.09467174448
2321	0.09462869126
2322	0.09462589184
2323	0.0945879756
2324	0.09455735075
2325	0.09452581687
2326	0.09448122542
2327	0.09447919598
2328	0.09443979811
2329	0.09438947284
2330	0.09436024888
2331	0.09431858483
2332	0.09429773025
2333	0.09429503919
2334	0.09428176032
2335	0.09425964926
2336	0.09422925713
2337	0.09419290049
2338	0.09414692061
2339	0.09409002692
2340	0.09405484839
2341	0.09403421015
2342	0.09400400616
2343	0.09397180895
2344	0.09394195325
2345	0.09390255061
2346	0.09387750237
2347	0.093866068
2348	0.09383405788
2349	0.09381468122
2350	0.09379388358
2351	0.09375533651
2352	0.09370647137
2353	0.0936931701
2354	0.09367121206
2355	0.0936575905
2356	0.09364868917
2357	0.09364104999
2358	0.09363543019
2359	0.09359811358
2360	0.09358692353
2361	0.0935835157
2362	0.09355946636
2363	0.09352373872
2364	0.09347931335
2365	0.09347726226
2366	0.09342402421
2367	0.09341767291
2368	0.09337855494
2369	0.09334014402
2370	0.09328770119
2371	0.09325475953
2372	0.09322779588
2373	0.09320427585
2374	0.0931753276
2375	0.09316434023
2376	0.09311803957
2377	0.09307710454
2378	0.09305764125
2379	0.09301724493
2380	0.09300319692
2381	0.0929801201
2382	0.09294394455
2383	0.09291390666
2384	0.09287558084
2385	0.09286277532
2386	0.09282003881
2387	0.09279940616
2388	0.09276904137
2389	0.09274420543
2390	0.09271207056
2391	0.09270328222
2392	0.09268653002
2393	0.09265599739
2394	0.09262698638
2395	0.09262420562
2396	0.09260744787
2397	0.09259232684
2398	0.0925613771
2399	0.09254645863
2400	0.09249614795
2401	0.09244773778
2402	0.09243793304
2403	0.09241215736
2404	0.09237752093
2405	0.09234684174
2406	0.09229772827
2407	0.09225743688
2408	0.09222112151
2409	0.09218592377
2410	0.09216373976
2411	0.09216101713
2412	0.09215162581
2413	0.09212843621
2414	0.09208613144
2415	0.09205043046
2416	0.09201248461
2417	0.09198148235
2418	0.09194084724
2419	0.09188946956
2420	0.09187620333
2421	0.09187035088
2422	0.09185080585
2423	0.09182545411
2424	0.09182307385
2425	0.09179341222
2426	0.09174202992
2427	0.09171232778
2428	0.09170765464
2429	0.09167423457
2430	0.09163876914
2431	0.09160017334
2432	0.09159561986
2433	0.09156702796
2434	0.09152358835
2435	0.09148107215
2436	0.09144419296
2437	0.09141236648
2438	0.09137378771
2439	0.09136481232
2440	0.0913449633
2441	0.09131456578
2442	0.09131056975
2443	0.09129053639
2444	0.09127872413
2445	0.09125776709
2446	0.09121343147
2447	0.09120772601
2448	0.09117770002
2449	0.09113684544
2450	0.09110993448
2451	0.09108099787
2452	0.0910502704
2453	0.09103760027
2454	0.09100980003
2455	0.09097778724
2456	0.0909398128
2457	0.09090343786
2458	0.09088939245
2459	0.09086183151
2460	0.09081831582
2461	0.0907926898
2462	0.09076563016
2463	0.09071946732
2464	0.09068949014
2465	0.09068740658
2466	0.09067350097
2467	0.0906650554
2468	0.09063036794
2469	0.09059849702
2470	0.09057181777
2471	0.09054031941
2472	0.09053649744
2473	0.09052920771
2474	0.09048882426
2475	0.09045498497
2476	0.09041452781
2477	0.09039382803
2478	0.09036761157
2479	0.09031975979
2480	0.09029318289
2481	0.09027008379
2482	0.09023721785
2483	0.09020415497
2484	0.09017924652
2485	0.09013778041
2486	0.09013034658
2487	0.09009878862
2488	0.09006825192
2489	0.09000574024
2490	0.08997426657
2491	0.08995970659
2492	0.08994376316
2493	0.08989288575
2494	0.08986799955
2495	0.08981897614
2496	0.08981135849
2497	0.08979368587
2498	0.08976858734
2499	0.08974650729
